Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2022-12-27 21:25:34,"Chest",48min,"Bench Press (Barbell)",7,105.0,8,0,0,,,
2022-12-30 19:37:14,"Chest",49min,"Bench Press (Barbell)",1,65.0,10,0,0,"","",
2022-12-30 19:37:14,"Chest",49min,"Bench Press (Barbell)",2,85.0,10,0,0,,,
2022-12-30 19:37:14,"Chest",49min,"Bench Press (Barbell)",3,130.0,8,0,0,,,
2022-12-30 19:37:14,"Chest",49min,"Bench Press (Barbell)",4,130.0,5,0,0,,,
2022-12-30 19:37:14,"Chest",49min,"Bench Press (Barbell)",5,120.0,7,0,0,,,
2022-12-30 19:37:14,"Chest",49min,"Bench Press (Barbell)",6,115.0,8,0,0,,,
2022-12-30 19:37:14,"Chest",49min,"Bench Press (Barbell)",7,105.0,7,0,0,,,
2022-12-30 19:37:14,"Chest",49min,"Bench Press (Barbell)",8,95.0,7,0,0,,,
2022-12-30 19:37:14,"Chest",49min,"Bench Press (Barbell)",1,65.0,10,0,0,"","",
2022-12-30 19:37:14,"Chest",49min,"Bench Press (Barbell)",2,85.0,10,0,0,,,
2022-12-30 19:37:14,"Chest",49min,"Bench Press (Barbell)",3,130.0,8,0,0,,,
2022-12-30 19:37:14,"Chest",49min,"Bench Press (Barbell)",4,130.0,5,0,0,,,
2022-12-30 19:37:14,"Chest",49min,"Bench Press (Barbell)",5,120.0,7,0,0,,,
2022-12-30 19:37:14,"Chest",49min,"Bench Press (Barbell)",6,115.0,8,0,0,,,
2022-12-30 19:37:14,"Chest",49min,"Bench Press (Barbell)",7,105.0,7,0,0,,,
2022-12-30 19:37:14,"Chest",49min,"Bench Press (Barbell)",8,95.0,7,0,0,,,
2022-12-30 19:37:14,"Chest",49min,"Bench Press (Barbell)",1,65.0,10,0,0,"","",
2022-12-30 19:37:14,"Chest",49min,"Bench Press (Barbell)",2,85.0,10,0,0,,,
2022-12-30 19:37:14,"Chest",49min,"Bench Press (Barbell)",3,130.0,8,0,0,,,
2022-12-30 19:37:14,"Chest",49min,"Bench Press (Barbell)",4,130.0,5,0,0,,,
2022-12-30 19:37:14,"Chest",49min,"Bench Press (Barbell)",5,120.0,7,0,0,,,
2022-12-30 19:37:14,"Chest",49min,"Bench Press (Barbell)",6,115.0,8,0,0,,,
2022-12-30 19:37:14,"Chest",49min,"Bench Press (Barbell)",7,105.0,7,0,0,,,
2022-12-30 19:37:14,"Chest",49min,"Bench Press (Barbell)",8,95.0,7,0,0,,,
2023-01-01 20:21:25,"Biceps",56min,"Bicep Curl (Barbell)",1,15.0,10,0,0,"","",
2023-01-01 20:21:25,"Biceps",56min,"Bicep Curl (Barbell)",2,35.0,10,0,0,,,
2023-01-01 20:21:25,"Biceps",56min,"Bicep Curl (Barbell)",3,55.0,8,0,0,,,
2023-01-01 20:21:25,"Biceps",56min,"Bicep Curl (Barbell)",4,55.0,7,0,0,,,
2023-01-01 20:21:25,"Biceps",56min,"Bicep Curl (Barbell)",5,50.0,7,0,0,,,
2023-01-01 20:21:25,"Biceps",56min,"Bicep Curl (Barbell)",6,50.0,6,0,0,,,
2023-01-01 20:21:25,"Biceps",56min,"Bicep Curl (Barbell)",7,45.0,7,0,0,,,
2023-01-01 20:21:25,"Biceps",56min,"Bicep Curl (Barbell)",8,45.0,6,0,0,,,
2023-01-03 18:21:43,"Chest",26h 19min,"Bench Press (Barbell)",1,65.0,10,0,0,"","",
2023-01-03 18:21:43,"Chest",26h 19min,"Bench Press (Barbell)",2,85.0,10,0,0,,,
2023-01-03 18:21:43,"Chest",26h 19min,"Bench Press (Barbell)",3,130.0,9,0,0,,,
2023-01-03 18:21:43,"Chest",26h 19min,"Bench Press (Barbell)",4,130.0,5,0,0,,,
2023-01-03 18:21:43,"Chest",26h 19min,"Bench Press (Barbell)",5,120.0,6,0,0,,,
2023-01-03 18:21:43,"Chest",26h 19min,"Bench Press (Barbell)",6,115.0,7,0,0,,,
2023-01-03 18:21:43,"Chest",26h 19min,"Bench Press (Barbell)",7,105.0,8,0,0,,,
2023-01-03 18:21:43,"Chest",26h 19min,"Bench Press (Barbell)",8,95.0,10,0,0,,,
2023-01-04 20:45:27,"Deadlift",35min,"Bent Over Row (Barbell)",1,25.0,10,0,0,"","",
2023-01-04 20:45:27,"Deadlift",35min,"Bent Over Row (Barbell)",2,45.0,10,0,0,,,
2023-01-04 20:45:27,"Deadlift",35min,"Bent Over Row (Barbell)",3,55.0,10,0,0,,,
2023-01-04 20:45:27,"Deadlift",35min,"Bent Over Row (Barbell)",4,55.0,10,0,0,,,
2023-01-04 20:45:27,"Deadlift",35min,"Bent Over Row (Barbell)",5,55.0,10,0,0,,,
2023-01-04 20:45:27,"Deadlift",35min,"Bent Over Row (Barbell)",6,55.0,10,0,0,,,
2023-01-04 20:45:27,"Deadlift",35min,"Bent Over Row (Barbell)",7,55.0,10,0,0,,,
2023-01-05 21:15:06,"Deadlift",40min,"Deadlift (Barbell)",1,105.0,10,0,0,"","",
2023-01-05 21:15:06,"Deadlift",40min,"Deadlift (Barbell)",2,125.0,10,0,0,,,
2023-01-05 21:15:06,"Deadlift",40min,"Deadlift (Barbell)",3,155.0,10,0,0,,,
2023-01-05 21:15:06,"Deadlift",40min,"Deadlift (Barbell)",4,155.0,10,0,0,,,
2023-01-05 21:15:06,"Deadlift",40min,"Deadlift (Barbell)",5,145.0,10,0,0,,,
2023-01-05 21:15:06,"Deadlift",40min,"Deadlift (Barbell)",6,145.0,8,0,0,,,
2023-01-05 21:15:06,"Deadlift",40min,"Deadlift (Barbell)",7,125.0,10,0,0,,,
2023-01-08 20:08:29,"Chest",50min,"Bench Press (Barbell)",1,65.0,10,0,0,"","",
2023-01-08 20:08:29,"Chest",50min,"Bench Press (Barbell)",2,105.0,5,0,0,,,
2023-01-08 20:08:29,"Chest",50min,"Bench Press (Barbell)",3,130.0,10,0,0,,,
2023-01-08 20:08:29,"Chest",50min,"Bench Press (Barbell)",4,130.0,7,0,0,,,
2023-01-08 20:08:29,"Chest",50min,"Bench Press (Barbell)",5,120.0,8,0,0,,,
2023-01-08 20:08:29,"Chest",50min,"Bench Press (Barbell)",6,120.0,5,0,0,,,
2023-01-08 20:08:29,"Chest",50min,"Bench Press (Barbell)",7,110.0,10,0,0,,,
2023-01-08 20:08:29,"Chest",50min,"Bench Press (Barbell)",8,110.0,8,0,0,,,
2023-01-09 15:48:23,"Biceps",28min,"Bicep Curl (Barbell)",1,15.0,10,0,0,"","",
2023-01-09 15:48:23,"Biceps",28min,"Bicep Curl (Barbell)",2,35.0,10,0,0,,,
2023-01-09 15:48:23,"Biceps",28min,"Bicep Curl (Barbell)",3,55.0,8,0,0,,,
2023-01-09 15:48:23,"Biceps",28min,"Bicep Curl (Barbell)",4,55.0,6,0,0,,,
2023-01-09 15:48:23,"Biceps",28min,"Bicep Curl (Barbell)",5,50.0,6,0,0,,,
2023-01-09 15:48:23,"Biceps",28min,"Bicep Curl (Barbell)",6,50.0,5,0,0,,,
2023-01-09 15:48:23,"Biceps",28min,"Bicep Curl (Barbell)",7,45.0,7,0,0,,,
2023-01-09 15:48:23,"Biceps",28min,"Bicep Curl (Barbell)",8,45.0,6,0,0,,,
2023-01-12 19:24:51,"Deadlift",25min,"Bent Over Row (Barbell)",1,25.0,10,0,0,"","",
2023-01-12 19:24:51,"Deadlift",25min,"Bent Over Row (Barbell)",2,45.0,10,0,0,,,
2023-01-12 19:24:51,"Deadlift",25min,"Bent Over Row (Barbell)",3,65.0,10,0,0,,,
2023-01-12 19:24:51,"Deadlift",25min,"Bent Over Row (Barbell)",4,65.0,10,0,0,,,
2023-01-12 19:24:51,"Deadlift",25min,"Bent Over Row (Barbell)",5,65.0,9,0,0,,,
2023-01-12 19:24:51,"Deadlift",25min,"Bent Over Row (Barbell)",6,65.0,7,0,0,,,
2023-01-12 19:24:51,"Deadlift",25min,"Bent Over Row (Barbell)",7,55.0,8,0,0,,,
2023-01-13 14:50:32,"Chest",54min,"Bench Press (Barbell)",1,65.0,10,0,0,"","",
2023-01-13 14:50:32,"Chest",54min,"Bench Press (Barbell)",2,105.0,5,0,0,,,
2023-01-13 14:50:32,"Chest",54min,"Bench Press (Barbell)",3,130.0,10,0,0,,,
2023-01-13 14:50:32,"Chest",54min,"Bench Press (Barbell)",4,130.0,7,0,0,,,
2023-01-13 14:50:32,"Chest",54min,"Bench Press (Barbell)",5,120.0,8,0,0,,,
2023-01-13 14:50:32,"Chest",54min,"Bench Press (Barbell)",6,120.0,5,0,0,,,
2023-01-13 14:50:32,"Chest",54min,"Bench Press (Barbell)",7,110.0,10,0,0,,,
2023-01-13 14:50:32,"Chest",54min,"Bench Press (Barbell)",8,110.0,8,0,0,,,
2023-01-15 18:55:52,"Deadlift",49min,"Deadlift (Barbell)",1,105.0,10,0,0,"","",
2023-01-15 18:55:52,"Deadlift",49min,"Deadlift (Barbell)",2,125.0,10,0,0,,,
2023-01-15 18:55:52,"Deadlift",49min,"Deadlift (Barbell)",3,160.0,10,0,0,,,
2023-01-15 18:55:52,"Deadlift",49min,"Deadlift (Barbell)",4,160.0,10,0,0,,,
2023-01-15 18:55:52,"Deadlift",49min,"Deadlift (Barbell)",5,145.0,10,0,0,,,
2023-01-15 18:55:52,"Deadlift",49min,"Deadlift (Barbell)",6,145.0,8,0,0,,,
2023-01-15 18:55:52,"Deadlift",49min,"Deadlift (Barbell)",7,125.0,10,0,0,,,
2023-01-16 13:23:48,"Biceps",35min,"Bicep Curl (Barbell)",1,15.0,10,0,0,"","",
2023-01-16 13:23:48,"Biceps",35min,"Bicep Curl (Barbell)",2,35.0,10,0,0,,,
2023-01-16 13:23:48,"Biceps",35min,"Bicep Curl (Barbell)",3,55.0,9,0,0,,,
2023-01-16 13:23:48,"Biceps",35min,"Bicep Curl (Barbell)",4,55.0,5,0,0,,,
2023-01-16 13:23:48,"Biceps",35min,"Bicep Curl (Barbell)",5,50.0,6,0,0,,,
2023-01-16 13:23:48,"Biceps",35min,"Bicep Curl (Barbell)",6,50.0,5,0,0,,,
2023-01-16 13:23:48,"Biceps",35min,"Bicep Curl (Barbell)",7,45.0,6,0,0,,,
2023-01-16 13:23:48,"Biceps",35min,"Bicep Curl (Barbell)",8,45.0,5,0,0,,,
2023-01-17 20:23:30,"Chest",50min,"Bench Press (Barbell)",1,65.0,10,0,0,"","",
2023-01-17 20:23:30,"Chest",50min,"Bench Press (Barbell)",2,105.0,5,0,0,,,
2023-01-17 20:23:30,"Chest",50min,"Bench Press (Barbell)",3,130.0,10,0,0,,,
2023-01-17 20:23:30,"Chest",50min,"Bench Press (Barbell)",4,130.0,6,0,0,,,
2023-01-17 20:23:30,"Chest",50min,"Bench Press (Barbell)",5,120.0,6,0,0,,,
2023-01-17 20:23:30,"Chest",50min,"Bench Press (Barbell)",6,120.0,6,0,0,,,
2023-01-17 20:23:30,"Chest",50min,"Bench Press (Barbell)",7,110.0,8,0,0,,,
2023-01-17 20:23:30,"Chest",50min,"Bench Press (Barbell)",8,110.0,8,0,0,,,
2023-01-18 20:35:42,"Biceps",3h 13min,"Bicep Curl (Barbell)",1,15.0,10,0,0,"","",
2023-01-18 20:35:42,"Biceps",3h 13min,"Bicep Curl (Barbell)",2,35.0,10,0,0,,,
2023-01-18 20:35:42,"Biceps",3h 13min,"Bicep Curl (Barbell)",3,55.0,9,0,0,,,
2023-01-18 20:35:42,"Biceps",3h 13min,"Bicep Curl (Barbell)",4,55.0,5,0,0,,,
2023-01-18 20:35:42,"Biceps",3h 13min,"Bicep Curl (Barbell)",5,50.0,7,0,0,,,
2023-01-18 20:35:42,"Biceps",3h 13min,"Bicep Curl (Barbell)",6,50.0,6,0,0,,,
2023-01-18 20:35:42,"Biceps",3h 13min,"Bicep Curl (Barbell)",7,45.0,7,0,0,,,
2023-01-18 20:35:42,"Biceps",3h 13min,"Bicep Curl (Barbell)",8,45.0,6,0,0,,,
2023-01-19 19:35:40,"Deadlift",40min,"Deadlift (Barbell)",1,105.0,8,0,0,"","",
2023-01-19 19:35:40,"Deadlift",40min,"Deadlift (Barbell)",2,130.0,5,0,0,,,
2023-01-19 19:35:40,"Deadlift",40min,"Deadlift (Barbell)",3,165.0,8,0,0,,,
2023-01-19 19:35:40,"Deadlift",40min,"Deadlift (Barbell)",4,165.0,8,0,0,,,
2023-01-19 19:35:40,"Deadlift",40min,"Deadlift (Barbell)",5,149.99999999999997,8,0,0,,,
2023-01-19 19:35:40,"Deadlift",40min,"Deadlift (Barbell)",6,149.99999999999997,8,0,0,,,
2023-01-19 19:35:40,"Deadlift",40min,"Deadlift (Barbell)",7,130.0,8,0,0,,,
2023-01-20 20:41:34,"Chest",49min,"Bench Press (Barbell)",1,65.0,10,0,0,"","",
2023-01-20 20:41:34,"Chest",49min,"Bench Press (Barbell)",2,105.0,5,0,0,,,
2023-01-20 20:41:34,"Chest",49min,"Bench Press (Barbell)",3,130.0,10,0,0,,,
2023-01-20 20:41:34,"Chest",49min,"Bench Press (Barbell)",4,130.0,7,0,0,,,
2023-01-20 20:41:34,"Chest",49min,"Bench Press (Barbell)",5,120.0,8,0,0,,,
2023-01-20 20:41:34,"Chest",49min,"Bench Press (Barbell)",6,120.0,6,0,0,,,
2023-01-20 20:41:34,"Chest",49min,"Bench Press (Barbell)",7,110.0,10,0,0,,,
2023-01-20 20:41:34,"Chest",49min,"Bench Press (Barbell)",8,110.0,7,0,0,,,
2023-01-22 22:01:34,"Shoulders",43min,"Seated Overhead Press (Barbell)",1,15.0,10,0,0,"","",
2023-01-22 22:01:34,"Shoulders",43min,"Seated Overhead Press (Barbell)",2,45.0,10,0,0,,,
2023-01-22 22:01:34,"Shoulders",43min,"Seated Overhead Press (Barbell)",3,65.0,9,0,0,,,
2023-01-22 22:01:34,"Shoulders",43min,"Seated Overhead Press (Barbell)",4,65.0,8,0,0,,,
2023-01-22 22:01:34,"Shoulders",43min,"Seated Overhead Press (Barbell)",5,55.0,9,0,0,,,
2023-01-22 22:01:34,"Shoulders",43min,"Seated Overhead Press (Barbell)",6,55.0,9,0,0,,,
2023-01-22 22:01:34,"Shoulders",43min,"Seated Overhead Press (Barbell)",7,55.0,6,0,0,,,
2023-01-23 20:11:10,"Biceps",2h 42min,"Bicep Curl (Barbell)",1,15.0,10,0,0,"","",
2023-01-23 20:11:10,"Biceps",2h 42min,"Bicep Curl (Barbell)",2,35.0,5,0,0,,,
2023-01-23 20:11:10,"Biceps",2h 42min,"Bicep Curl (Barbell)",3,55.0,9,0,0,,,
2023-01-23 20:11:10,"Biceps",2h 42min,"Bicep Curl (Barbell)",4,55.0,5,0,0,,,
2023-01-23 20:11:10,"Biceps",2h 42min,"Bicep Curl (Barbell)",5,50.0,6,0,0,,,
2023-01-23 20:11:10,"Biceps",2h 42min,"Bicep Curl (Barbell)",6,50.0,5,0,0,,,
2023-01-23 20:11:10,"Biceps",2h 42min,"Bicep Curl (Barbell)",7,45.0,6,0,0,,,
2023-01-23 20:11:10,"Biceps",2h 42min,"Bicep Curl (Barbell)",8,45.0,5,0,0,,,
2023-01-25 20:50:01,"Chest",1h 10min,"Bench Press (Barbell)",1,65.0,10,0,0,"","",
2023-01-25 20:50:01,"Chest",1h 10min,"Bench Press (Barbell)",2,105.0,5,0,0,,,
2023-01-25 20:50:01,"Chest",1h 10min,"Bench Press (Barbell)",3,130.0,10,0,0,,,
2023-01-25 20:50:01,"Chest",1h 10min,"Bench Press (Barbell)",4,130.0,7,0,0,,,
2023-01-25 20:50:01,"Chest",1h 10min,"Bench Press (Barbell)",5,120.0,8,0,0,,,
2023-01-25 20:50:01,"Chest",1h 10min,"Bench Press (Barbell)",6,120.0,6,0,0,,,
2023-01-25 20:50:01,"Chest",1h 10min,"Bench Press (Barbell)",7,110.0,9,0,0,,,
2023-01-25 20:50:01,"Chest",1h 10min,"Bench Press (Barbell)",8,110.0,7,0,0,,,
2023-01-26 21:27:28,"Deadlift",29min,"Bent Over Row (Barbell)",1,25.0,10,0,0,"","",
2023-01-26 21:27:28,"Deadlift",29min,"Bent Over Row (Barbell)",2,45.0,10,0,0,,,
2023-01-26 21:27:28,"Deadlift",29min,"Bent Over Row (Barbell)",3,65.0,10,0,0,,,
2023-01-26 21:27:28,"Deadlift",29min,"Bent Over Row (Barbell)",4,65.0,8,0,0,,,
2023-01-26 21:27:28,"Deadlift",29min,"Bent Over Row (Barbell)",5,60.0,6,0,0,,,
2023-01-26 21:27:28,"Deadlift",29min,"Bent Over Row (Barbell)",6,55.0,10,0,0,,,
2023-01-26 21:27:28,"Deadlift",29min,"Bent Over Row (Barbell)",7,55.0,9,0,0,,,
2023-01-27 22:17:35,"Biceps",25min,"Bicep Curl (Barbell)",1,15.0,10,0,0,"","",
2023-01-27 22:17:35,"Biceps",25min,"Bicep Curl (Barbell)",2,35.0,5,0,0,,,
2023-01-27 22:17:35,"Biceps",25min,"Bicep Curl (Barbell)",3,55.0,7,0,0,,,
2023-01-27 22:17:35,"Biceps",25min,"Bicep Curl (Barbell)",4,55.0,5,0,0,,,
2023-01-27 22:17:35,"Biceps",25min,"Bicep Curl (Barbell)",5,50.0,6,0,0,,,
2023-01-27 22:17:35,"Biceps",25min,"Bicep Curl (Barbell)",6,50.0,5,0,0,,,
2023-01-27 22:17:35,"Biceps",25min,"Bicep Curl (Barbell)",7,45.0,6,0,0,,,
2023-01-27 22:17:35,"Biceps",25min,"Bicep Curl (Barbell)",8,45.0,5,0,0,,,
2023-01-28 21:53:19,"Shoulders",30min,"Seated Overhead Press (Barbell)",1,15.0,10,0,0,"","",
2023-01-28 21:53:19,"Shoulders",30min,"Seated Overhead Press (Barbell)",2,35.0,5,0,0,,,
2023-01-28 21:53:19,"Shoulders",30min,"Seated Overhead Press (Barbell)",3,55.0,8,0,0,,,
2023-01-28 21:53:19,"Shoulders",30min,"Seated Overhead Press (Barbell)",4,55.0,6,0,0,,,
2023-01-28 21:53:19,"Shoulders",30min,"Seated Overhead Press (Barbell)",5,45.0,8,0,0,,,
2023-01-28 21:53:19,"Shoulders",30min,"Seated Overhead Press (Barbell)",6,45.0,6,0,0,,,
2023-01-28 21:53:19,"Shoulders",30min,"Seated Overhead Press (Barbell)",7,40.0,8,0,0,,,
2023-01-29 23:15:24,"Legs",36min,"Squat (Barbell)",1,65.0,10,0,0,"","",
2023-01-29 23:15:24,"Legs",36min,"Squat (Barbell)",2,85.0,5,0,0,,,
2023-01-29 23:15:24,"Legs",36min,"Squat (Barbell)",3,115.0,10,0,0,,,
2023-01-29 23:15:24,"Legs",36min,"Squat (Barbell)",4,115.0,8,0,0,,,
2023-01-29 23:15:24,"Legs",36min,"Squat (Barbell)",5,115.0,7,0,0,,,
2023-01-29 23:15:24,"Legs",36min,"Squat (Barbell)",6,105.0,10,0,0,,,
2023-01-29 23:15:24,"Legs",36min,"Squat (Barbell)",7,105.0,8,0,0,,,
2023-01-31 15:59:42,"Chest",1h 54min,"Bench Press (Barbell)",1,65.0,10,0,0,"","",
2023-01-31 15:59:42,"Chest",1h 54min,"Bench Press (Barbell)",2,105.0,5,0,0,,,
2023-01-31 15:59:42,"Chest",1h 54min,"Bench Press (Barbell)",3,130.0,10,0,0,,,
2023-01-31 15:59:42,"Chest",1h 54min,"Bench Press (Barbell)",4,130.0,7,0,0,,,
2023-01-31 15:59:42,"Chest",1h 54min,"Bench Press (Barbell)",5,120.0,8,0,0,,,
2023-01-31 15:59:42,"Chest",1h 54min,"Bench Press (Barbell)",6,120.0,6,0,0,,,
2023-01-31 15:59:42,"Chest",1h 54min,"Bench Press (Barbell)",7,110.0,8,0,0,,,
2023-01-31 15:59:42,"Chest",1h 54min,"Bench Press (Barbell)",8,110.0,7,0,0,,,
2023-02-03 23:43:43,"Biceps",36min,"Bicep Curl (Barbell)",1,15.0,10,0,0,"","",
2023-02-03 23:43:43,"Biceps",36min,"Bicep Curl (Barbell)",2,35.0,5,0,0,,,
2023-02-03 23:43:43,"Biceps",36min,"Bicep Curl (Barbell)",3,55.0,9,0,0,,,
2023-02-03 23:43:43,"Biceps",36min,"Bicep Curl (Barbell)",4,55.0,5,0,0,,,
2023-02-03 23:43:43,"Biceps",36min,"Bicep Curl (Barbell)",5,50.0,6,0,0,,,
2023-02-03 23:43:43,"Biceps",36min,"Bicep Curl (Barbell)",6,50.0,6,0,0,,,
2023-02-03 23:43:43,"Biceps",36min,"Bicep Curl (Barbell)",7,45.0,6,0,0,,,
2023-02-03 23:43:43,"Biceps",36min,"Bicep Curl (Barbell)",8,45.0,6,0,0,,,
2023-02-04 19:31:42,"Chest",59min,"Bench Press (Barbell)",1,65.0,10,0,0,"","",
2023-02-04 19:31:42,"Chest",59min,"Bench Press (Barbell)",2,105.0,5,0,0,,,
2023-02-04 19:31:42,"Chest",59min,"Bench Press (Barbell)",3,130.0,10,0,0,,,
2023-02-04 19:31:42,"Chest",59min,"Bench Press (Barbell)",4,130.0,7,0,0,,,
2023-02-04 19:31:42,"Chest",59min,"Bench Press (Barbell)",5,120.0,8,0,0,,,
2023-02-04 19:31:42,"Chest",59min,"Bench Press (Barbell)",6,120.0,6,0,0,,,
2023-02-04 19:31:42,"Chest",59min,"Bench Press (Barbell)",7,110.0,9,0,0,,,
2023-02-04 19:31:42,"Chest",59min,"Bench Press (Barbell)",8,110.0,7,0,0,,,
2023-02-05 21:55:58,"Shoulders",32min,"Seated Overhead Press (Barbell)",1,15.0,10,0,0,"","",
2023-02-05 21:55:58,"Shoulders",32min,"Seated Overhead Press (Barbell)",2,35.0,5,0,0,,,
2023-02-05 21:55:58,"Shoulders",32min,"Seated Overhead Press (Barbell)",3,55.0,8,0,0,,,
2023-02-05 21:55:58,"Shoulders",32min,"Seated Overhead Press (Barbell)",4,55.0,6,0,0,,,
2023-02-05 21:55:58,"Shoulders",32min,"Seated Overhead Press (Barbell)",5,50.0,6,0,0,,,
2023-02-05 21:55:58,"Shoulders",32min,"Seated Overhead Press (Barbell)",6,45.0,8,0,0,,,
2023-02-05 21:55:58,"Shoulders",32min,"Seated Overhead Press (Barbell)",7,45.0,6,0,0,,,
2023-02-07 21:29:06,"Biceps",36min,"Bicep Curl (Barbell)",1,15.0,10,0,0,"","",
2023-02-07 21:29:06,"Biceps",36min,"Bicep Curl (Barbell)",2,35.0,5,0,0,,,
2023-02-07 21:29:06,"Biceps",36min,"Bicep Curl (Barbell)",3,60.0,7,0,0,,,
2023-02-07 21:29:06,"Biceps",36min,"Bicep Curl (Barbell)",4,60.0,5,0,0,,,
2023-02-07 21:29:06,"Biceps",36min,"Bicep Curl (Barbell)",5,55.0,6,0,0,,,
2023-02-07 21:29:06,"Biceps",36min,"Bicep Curl (Barbell)",6,55.0,5,0,0,,,
2023-02-07 21:29:06,"Biceps",36min,"Bicep Curl (Barbell)",7,50.0,5,0,0,,,
2023-02-07 21:29:06,"Biceps",36min,"Bicep Curl (Barbell)",8,45.0,7,0,0,,,
2023-02-08 22:33:41,"Chest",46h 23min,"Bench Press (Barbell)",1,65.0,10,0,0,"","",
2023-02-08 22:33:41,"Chest",46h 23min,"Bench Press (Barbell)",2,105.0,5,0,0,,,
2023-02-08 22:33:41,"Chest",46h 23min,"Bench Press (Barbell)",3,135.0,8,0,0,,,
2023-02-08 22:33:41,"Chest",46h 23min,"Bench Press (Barbell)",4,135.0,5,0,0,,,
2023-02-08 22:33:41,"Chest",46h 23min,"Bench Press (Barbell)",5,125.0,6,0,0,,,
2023-02-08 22:33:41,"Chest",46h 23min,"Bench Press (Barbell)",6,125.0,6,0,0,,,
2023-02-08 22:33:41,"Chest",46h 23min,"Bench Press (Barbell)",7,115.0,9,0,0,,,
2023-02-08 22:33:41,"Chest",46h 23min,"Bench Press (Barbell)",8,115.0,7,0,0,,,
2023-02-10 20:59:01,"Shoulders",22min,"Seated Overhead Press (Barbell)",1,15.0,10,0,0,"","",
2023-02-10 20:59:01,"Shoulders",22min,"Seated Overhead Press (Barbell)",2,35.0,5,0,0,,,
2023-02-10 20:59:01,"Shoulders",22min,"Seated Overhead Press (Barbell)",3,55.0,8,0,0,,,
